enrollment_id,truth
61597,0
61599,1
61600,1
61604,0
61606,1
61609,0
61610,1
61611,1
61616,0
61617,1
61619,1
61624,1
61625,0
61631,1
61634,0
61638,1
61641,0
61642,1
61643,1
61647,0
61649,1
61654,0
61655,0
61656,0
61665,1
61666,0
61667,0
61668,0
61669,1
61671,1
61672,1
61673,0
61675,1
61682,1
61684,0
61689,1
61696,0
61698,0
61699,0
61703,1
61704,1
61707,1
61709,0
61711,1
61712,0
61713,0
61719,0
61721,1
61726,1
61727,0
61728,0
61729,0
61732,0
61733,1
61735,0
61736,0
61739,1
61740,0
61742,1
61743,1
61744,0
61749,1
61750,1
61754,0
61758,0
61759,1
61761,1
61762,0
61763,1
61765,1
61767,1
61772,1
61775,1
61778,0
61779,0
61781,0
61782,0
61789,1
61795,1
61801,1
61805,0
61806,1
61808,1
61810,1
61816,0
61818,1
61819,1
61820,1
61821,1
61823,0
61827,1
61828,1
61833,0
61835,1
61837,0
61838,1
61839,1
61840,1
61843,1
61844,0
61846,1
61849,0
61851,1
61853,0
61855,1
61858,0
61859,0
61861,1
61862,1
61864,1
61865,1
61868,1
61869,1
61870,0
61874,1
61875,1
61877,1
61880,1
61884,0
61888,1
61890,0
61897,1
61899,1
61905,1
61908,1
61910,0
61916,0
61918,1
61920,1
61921,0
61924,1
61931,1
61933,0
61934,0
61935,1
61936,1
61941,0
61948,1
61951,1
61954,0
61959,1
61963,1
61968,1
61969,1
61970,1
61971,1
61972,0
61977,0
61978,0
61984,1
61986,1
61987,0
61989,1
61992,0
61994,0
61995,1
61996,1
62003,1
62004,0
62005,1
62006,0
62011,1
62013,1
62014,1
62015,1
62016,1
62018,1
62019,0
62021,1
62022,1
62033,1
62034,0
62036,1
62040,1
62041,1
62051,0
62052,0
62053,1
62058,1
62060,1
62061,1
62066,1
62072,0
62082,0
62084,1
62086,1
62089,1
62091,0
62092,1
62093,1
62094,1
62095,0
62096,0
62097,0
62099,0
62102,1
62104,1
62113,0
62114,1
62118,1
62122,1
62123,1
62125,1
62127,0
62130,0
62133,0
62134,1
62139,0
62142,1
62143,1
62144,1
62147,1
62148,1
62149,0
62151,0
62154,0
62155,0
62156,0
62157,1
62160,1
62162,1
62167,1
62171,1
62173,1
62176,1
62177,0
62178,0
62179,0
62188,1
62189,1
62190,1
62191,0
62195,1
62196,0
62198,1
62199,1
62200,1
62202,1
62205,1
62206,0
62208,1
62209,1
62218,1
62221,1
62224,0
62226,0
62227,1
62228,1
62235,0
62239,0
62243,0
62246,1
62247,1
62248,1
62250,1
62253,0
62255,0
62260,1
62271,1
62276,0
62277,1
62278,1
62283,1
62285,1
62290,0
62303,1
62304,1
62305,1
62307,0
62308,0
62310,0
62311,0
62313,0
62316,1
62321,1
62322,0
62323,1
62325,1
62326,1
62330,1
62332,0
62333,0
62336,1
62339,1
62343,1
62345,1
62347,1
62352,1
62354,1
62355,1
62357,0
62359,1
62361,0
62365,1
62370,1
62372,0
62374,0
62379,1
62383,0
62385,0
62387,1
62388,0
62390,1
62392,1
62398,0
62399,1
62400,1
62401,1
62403,0
62404,0
62408,1
62412,1
62414,1
62416,0
62419,1
62420,0
62421,0
62422,0
62423,1
62427,1
62430,1
62431,1
62432,0
62433,0
62435,1
62439,1
62442,0
62445,1
62448,0
62450,1
62452,0
62453,1
62459,1
62460,1
62461,1
62462,0
62464,0
62465,1
62466,1
62469,1
62470,1
62471,1
62472,1
62474,1
62475,1
62476,1
62477,1
62478,1
62479,1
62482,1
62483,0
62486,1
62487,1
62491,1
62497,1
62502,0
62507,1
62513,1
62516,1
62517,1
62518,1
62522,1
62524,1
62526,0
62528,0
62532,0
62534,1
62538,1
62539,0
62544,1
62552,1
62554,0
62555,1
62556,1
62560,1
62562,0
62567,1
62569,1
62570,0
62571,0
62574,0
62578,0
62580,0
62581,0
62583,1
62585,1
62587,1
62592,0
62594,1
62595,1
62600,1
62601,0
62608,1
62609,0
62613,0
62615,1
62618,0
62621,0
62622,1
62628,1
62629,1
62632,1
62633,0
62635,1
62637,0
62640,1
62644,1
62645,0
62646,0
62647,1
62653,0
62654,1
62658,1
62660,1
62663,0
62670,0
62672,0
62673,1
62675,0
62677,1
62685,0
62686,1
62689,1
62693,1
62696,0
62699,1
62700,0
62705,0
62708,0
62711,0
62713,1
62717,1
62719,1
62722,0
62726,1
62731,1
62735,1
62736,1
62737,0
62738,1
62739,1
62740,1
62746,0
62747,1
62748,1
62750,0
62752,1
62761,1
62764,0
62766,0
62767,0
62768,0
62771,1
62773,1
62774,0
62775,1
62776,1
62781,0
62785,1
62786,1
62787,1
62791,1
62792,1
62793,0
62796,0
62799,1
62802,1
62805,1
62806,0
62807,0
62808,1
62809,0
62811,0
62812,1
62813,0
62818,1
62819,1
62821,1
62823,0
62824,0
62829,0
62831,0
62833,0
62836,0
62837,1
62845,1
62854,0
62855,0
62858,1
62859,1
62862,1
62864,1
62865,1
62866,1
62868,1
62873,0
62874,1
62882,1
62883,0
62885,1
62887,1
62889,1
62890,1
62895,1
62897,0
62901,1
62903,1
62906,1
62907,0
62909,1
62913,1
62915,1
62920,0
62923,0
62928,0
62934,0
62935,0
62937,0
62941,0
62945,0
62946,0
62947,1
62953,1
62954,0
62957,0
62962,1
62963,1
62966,1
62967,1
62968,1
62971,0
62972,0
62974,1
62975,0
62977,1
62979,1
62981,1
62984,0
62986,0
62989,1
62992,1
62994,1
62995,0
62999,0
63000,1
63003,1
63007,1
63009,1
63010,1
63011,0
63013,0
63018,0
63020,1
63022,0
63027,0
63029,1
63034,1
63039,1
63040,1
63042,1
63045,1
63048,0
63049,1
63051,0
63053,0
63056,0
63057,1
63060,1
63061,0
63063,0
63075,1
63085,0
63089,0
63097,0
63098,1
63099,1
63102,0
63108,1
63109,0
63110,1
63113,0
63116,0
63121,1
63126,0
63128,0
63131,1
63132,0
63133,1
63136,1
63137,0
63140,1
63141,0
63144,1
63145,0
63147,1
63148,0
63149,0
63152,1
63158,1
63159,1
63163,1
63164,0
63165,1
63168,0
63169,0
63171,1
63177,1
63178,1
63179,1
63180,0
63181,0
63182,1
63188,0
63191,0
63194,1
63195,0
63196,1
63197,1
63198,0
63203,0
63208,0
63209,1
63211,1
63216,1
63217,1
63221,1
63224,1
63228,1
63229,1
63230,0
63233,0
63234,0
63244,1
63246,0
63248,0
63255,0
63259,1
63260,0
63261,1
63262,0
63264,0
63267,1
63268,0
63269,1
63272,1
63281,1
63282,0
63288,1
63293,1
63300,0
63302,1
63307,1
63308,1
63319,1
63321,0
63323,0
63326,1
63328,0
63335,0
63339,0
63344,1
63348,0
63353,1
63355,0
63356,1
63360,0
63361,0
63363,1
63369,0
63370,0
63371,1
63380,1
63386,1
63390,1
63391,0
63392,0
63395,0
63396,0
63397,1
63401,0
63402,1
63403,0
63406,0
63409,1
63410,0
63413,0
63418,1
63420,1
63424,0
63425,0
63428,1
63431,1
63437,0
63440,1
63443,1
63444,0
63445,0
63447,1
63449,1
63451,1
63453,1
63464,1
63469,1
63471,0
63476,0
63477,1
63478,0
63479,1
63485,1
63486,1
63489,1
63491,1
63493,1
63496,0
63497,1
63498,1
63504,1
63508,1
63510,1
63511,1
63514,0
63517,0
63523,1
63525,1
63531,0
63536,0
63537,1
63539,0
63541,0
63542,1
63546,1
63547,0
63550,1
63551,0
63553,1
63556,0
63557,1
63559,0
63561,1
63566,1
63567,0
63570,1
63571,1
63574,1
63579,1
63580,1
63581,1
63582,0
63583,1
63589,0
63590,1
63593,0
63594,1
63595,1
63597,0
63599,0
63600,0
63606,1
63613,1
63614,0
63616,1
63619,1
63625,1
63626,0
63631,0
63632,0
63637,0
63640,1
63641,0
63644,1
63646,1
63647,0
63648,0
63650,1
63653,0
63654,0
63655,0
63656,0
63657,1
63660,0
63661,0
63662,1
63664,0
63666,1
63667,1
63669,1
63670,1
63671,1
63678,0
63679,1
63683,0
63684,1
63685,1
63688,0
63691,0
63692,1
63696,1
63700,1
63701,0
63710,1
63712,0
63713,1
63716,1
63719,0
63721,0
63722,1
63724,0
63727,1
63729,1
63737,1
63740,1
63742,0
63744,1
63749,0
63755,1
63756,1
63757,1
63760,1
63761,1
63763,0
63764,1
63765,0
63766,1
63768,1
63770,1
63771,1
63780,1
63781,1
63782,0
63783,0
63785,1
63787,1
63788,0
63789,0
63796,0
63798,0
63802,0
63804,0
63808,0
63815,0
63823,1
63825,1
63827,1
63829,0
63830,0
63838,0
63842,1
63854,0
63857,1
63859,0
63860,0
63868,1
63869,1
63870,1
63872,0
63873,1
63875,1
63876,1
63878,1
63882,1
63887,1
63890,0
63891,0
63893,0
63898,1
63910,1
63914,1
63915,1
63916,1
63918,1
63920,0
63922,0
63924,1
63926,1
63928,0
63929,1
63930,0
63935,1
63937,0
63939,1
63944,0
63946,0
63947,1
63962,0
63964,1
63967,0
63968,0
63970,0
63972,0
63973,1
63974,1
63976,1
63977,0
63983,1
63985,1
63992,1
63994,1
63995,0
63997,0
63999,0
64001,0
64002,1
64003,0
64005,1
64008,1
64009,1
64012,0
64015,0
64019,0
64021,1
64025,0
64028,1
64031,1
64033,1
64035,1
64036,1
64047,0
64049,1
64050,1
64052,1
64055,1
64058,1
64059,1
64066,1
64068,0
64069,1
64071,0
64072,0
64074,1
64084,1
64088,1
64094,1
64098,1
64104,0
64109,1
64113,1
64116,0
64123,1
64126,0
64128,0
64130,1
64131,1
64132,1
64133,1
64140,1
64141,1
64142,1
64143,1
64157,1
64161,1
64162,1
64164,1
64166,1
64169,1
64171,0
64172,1
64173,1
64174,1
64175,1
64177,1
64178,0
64179,0
64182,0
64187,0
64886,1
64887,1
64891,1
64898,1
64900,1
64904,1
64906,1
64909,1
64911,0
64912,1
64913,1
64915,1
64918,1
64919,1
64922,1
64924,1
64925,1
64926,1
64927,1
64928,1
64932,1
64933,1
64935,0
64940,0
64942,1
64943,1
64944,1
64947,1
64948,1
64949,1
64950,1
64952,0
64957,1
64959,1
64960,1
64961,1
64963,1
64966,1
64967,1
64969,1
64971,1
64976,1
64980,1
64981,1
64983,1
64984,1
64985,1
64988,1
64989,1
64991,1
64992,0
64993,1
64994,1
64995,1
64997,0
65004,1
65005,0
65008,1
65009,1
65010,0
65011,1
65014,1
65016,0
65017,1
65021,0
65024,1
65027,1
65028,1
65029,1
65031,1
65034,1
65039,1
65046,1
65054,1
65055,1
65056,1
65058,1
65062,1
65065,1
65067,1
65075,1
65076,1
65080,1
65082,1
65084,1
65086,0
65088,1
65098,1
65099,1
65100,1
65102,1
65112,1
65116,1
65117,1
65120,1
65121,1
65122,1
65124,0
65125,1
65126,0
65128,1
65129,1
65131,1
65134,1
65138,1
65142,0
65144,1
65146,1
65147,1
65148,1
65150,1
65153,1
65155,0
65156,0
65157,0
65158,0
65163,0
65164,1
65169,1
65170,1
65171,1
65172,1
65173,1
65175,1
65180,1
65181,1
65184,1
65185,0
65187,1
65192,1
65195,1
65199,1
65200,0
65202,1
65203,1
65206,1
65209,0
65211,1
65212,1
65213,0
65215,1
65216,1
65221,1
65222,1
65223,1
65227,0
65231,1
65232,1
65233,1
65234,1
65235,1
65239,1
65240,0
65247,1
65248,1
65254,0
65257,1
65260,1
65261,1
65266,1
65270,1
65271,1
65276,1
65277,1
65278,1
65279,1
65280,1
65283,1
65284,1
65287,1
65290,1
65291,1
65292,1
65293,1
65295,1
65297,1
65301,1
65302,0
65303,1
65304,1
65307,1
65310,1
65311,1
65313,1
65318,1
65320,1
65322,1
65323,1
65324,1
65325,1
65331,1
65333,1
65339,1
65341,1
65344,0
65345,1
65347,0
65353,1
65358,1
65361,1
65365,1
65367,1
65370,0
65372,1
65373,1
65376,1
65387,1
65389,1
65390,1
65392,0
65395,1
65396,1
65399,1
65403,0
65404,1
65406,1
65411,1
65418,1
65420,0
65424,1
65427,1
65430,1
65432,1
65434,1
65440,1
65441,1
65442,1
65444,1
65447,0
65448,1
65454,1
65457,1
65458,1
65462,1
65466,1
65468,0
65470,1
65471,1
65472,1
65474,1
65476,1
65477,1
65480,1
65481,0
65487,1
65488,1
65491,1
65494,0
65500,1
65502,0
65503,1
65504,1
65508,1
65515,1
65517,0
65522,1
65524,1
65527,1
65529,0
65530,1
65534,1
65535,1
65536,1
65543,1
65549,1
65550,1
65554,1
65556,1
65563,0
65567,1
65569,1
65576,1
65577,1
65581,0
65584,1
65586,1
65588,1
65591,0
65598,1
65601,1
65603,1
65606,1
65608,0
65609,0
65610,1
65612,1
65614,1
65615,1
65622,1
65623,1
65628,0
65629,1
65633,1
65634,1
65637,0
65641,0
65644,1
65647,1
65650,0
65653,1
65656,1
65657,1
65664,0
65667,1
65668,1
65670,1
65680,1
65682,0
65693,1
65696,1
65697,0
65703,1
65705,1
65709,1
65711,0
65715,0
65717,1
65719,1
65720,1
65724,1
65725,0
65726,1
65727,0
65730,0
65737,0
65740,0
65744,1
65745,1
65746,1
65747,0
65751,0
65752,1
65756,0
65757,1
65768,0
65769,1
65770,1
65773,1
65774,1
65778,1
65783,0
65786,1
65788,1
65796,0
65799,0
65802,1
65810,1
65814,1
65815,0
65817,0
65820,1
65825,1
65827,1
65830,0
65832,1
65837,0
65840,0
65843,0
65846,0
65851,1
65852,1
65853,1
65854,1
65864,0
65865,1
65870,0
65873,1
65875,1
65877,0
65879,1
65880,1
65881,1
65882,0
65884,1
65890,1
65893,1
65897,1
65898,0
65899,1
65901,1
65903,0
65905,1
65908,0
65911,1
65913,1
65917,0
65919,1
65921,0
65923,1
65924,1
65927,1
65932,1
65937,1
65938,0
65940,1
65943,1
65945,0
65948,1
65952,1
65961,0
65962,0
65963,1
65968,1
65969,0
65970,1
65973,1
65975,1
65976,1
65983,1
65986,0
65988,1
65990,1
65992,1
65997,1
65999,0
66003,0
66004,1
66006,1
66009,1
66011,1
66013,1
66014,1
66017,1
66019,1
66021,1
66022,1
66024,1
66025,1
66026,1
66029,1
66030,1
66031,0
66033,0
66035,1
66039,1
66040,1
66041,1
66042,1
66046,1
66047,1
66051,1
66052,0
66056,1
66058,0
66059,1
66061,0
66066,1
66068,0
66071,1
66072,1
66074,1
66075,1
66076,1
66081,1
66083,1
66088,1
66091,1
66092,1
66093,1
66094,1
66095,1
66096,1
66098,1
66099,1
66102,1
66103,1
66105,1
66106,1
66109,1
66110,1
66116,1
66117,1
66118,1
66123,1
66127,1
66131,0
66134,1
66135,1
66140,1
66145,1
66146,1
66147,1
66148,1
66149,1
66153,1
66157,1
66159,1
66163,1
66169,1
66176,1
66177,1
66178,1
66182,1
66185,1
66186,1
66188,0
66190,1
66191,1
66194,1
66200,1
66201,1
66202,0
66203,0
66204,1
66206,1
66208,1
66209,1
66214,0
66218,1
66220,1
66221,1
66227,1
66231,1
66237,1
66238,0
66239,1
66245,1
66247,1
66248,1
66254,0
66255,1
66257,1
66258,1
66262,0
66265,1
66267,1
66270,1
66271,1
66277,0
66279,0
66282,1
66283,1
66290,1
66292,0
66293,1
66294,1
66295,1
66296,1
66297,1
66298,1
66304,1
66306,1
66307,1
66308,0
66311,1
66313,1
66314,1
66317,1
66322,1
66327,1
66332,1
66337,1
66339,1
66342,0
66344,0
66348,1
66349,1
66356,1
66358,1
66362,1
66364,1
66365,1
66370,1
66371,1
66374,1
66377,1
66378,1
66382,1
66384,1
66388,1
66389,1
66390,1
66392,1
66394,1
66401,1
66402,1
66404,0
66408,1
66409,1
66415,1
66420,1
66421,0
66426,1
66427,1
66430,1
66433,1
66436,1
66441,1
66443,1
66444,1
66446,1
66450,1
66451,1
66453,1
66457,1
66458,0
66459,1
66460,1
66462,1
66468,1
66470,1
66471,1
66477,1
66479,0
66480,1
66482,1
66484,1
66487,0
66488,1
66493,1
66494,1
66495,1
66498,1
66499,1
66501,1
66502,1
66504,1
66509,1
66511,1
66513,0
66522,1
66523,1
66524,1
66527,1
66530,1
66532,1
66542,1
66545,0
66546,1
66547,1
66550,0
66551,0
66552,0
66558,1
66561,0
66568,1
66570,0
66571,0
66579,1
66581,1
66582,1
66586,1
66588,1
66594,1
66597,1
66601,1
66603,1
66606,1
66607,1
66610,1
66613,1
66614,1
66620,1
66622,1
66623,1
66624,1
66629,0
66630,1
66632,0
66633,1
66634,1
66640,1
66642,0
66649,0
66653,0
66666,1
66667,0
66669,1
66670,1
66672,0
66674,1
66675,1
66676,1
66678,1
66679,1
66680,1
66681,1
66682,1
66683,0
66686,1
66687,1
66689,1
66692,1
66694,1
66696,1
66699,1
66706,0
66715,1
66716,1
66717,1
66722,0
66723,1
66724,1
66725,1
66726,1
66728,0
66729,1
66731,1
66734,1
66735,1
66739,1
66743,1
66746,1
66748,1
66751,1
66752,1
66753,0
66755,1
66757,1
66758,1
66759,1
66760,1
66761,0
66763,1
66764,1
66765,1
66767,0
66771,1
66772,1
66774,1
66781,1
66782,1
66783,0
66786,1
66787,1
66795,1
66796,1
66799,0
66800,1
66814,0
66815,1
66816,1
66817,1
66818,0
66821,0
66822,1
66831,1
66835,1
66836,1
66838,1
66840,1
66841,1
66842,1
66843,0
66846,1
66849,1
66852,0
66864,1
66867,1
66873,0
66874,1
66877,1
66879,1
66881,0
66882,1
66883,1
66884,0
66887,1
66888,0
66889,1
66894,1
66896,0
66898,1
66899,1
66901,1
66902,1
66908,1
66910,1
66913,1
66917,1
66918,1
66919,1
66920,1
66921,1
66924,1
66929,1
66931,1
66934,0
66935,1
66946,1
66954,1
66957,1
66958,1
66962,1
66963,1
66968,1
66973,1
66978,1
66992,1
66996,0
66998,1
67001,1
67004,1
67006,0
67008,1
67012,1
67015,0
67016,0
67029,0
67033,0
67034,0
67038,1
67039,0
67040,1
67041,1
67042,0
67048,1
67049,1
67052,0
67055,1
67058,1
67061,1
67069,1
67070,1
67071,1
67074,1
67076,1
67077,0
67078,1
67079,1
67080,0
67082,1
67085,1
67087,0
67090,0
67091,0
67094,1
67095,0
67096,1
67097,0
67099,1
67103,1
67104,1
67107,1
67111,0
67114,1
67116,1
67118,1
67119,0
67122,1
67123,0
67128,1
67130,1
67131,1
67133,1
67140,0
67142,0
67143,1
67145,1
67149,1
67150,1
67154,1
67156,1
67158,0
67159,1
67161,1
67164,1
67165,0
67166,1
67167,0
67168,1
67171,1
67175,1
67177,1
67183,1
67184,1
67189,0
67194,1
67195,0
67196,1
67198,1
67202,1
67209,1
67213,0
67214,1
67217,1
67219,1
67220,1
67221,0
67224,0
67226,0
67228,1
67231,1
67232,0
67235,1
67238,1
67244,1
67245,1
67246,1
67247,1
67250,1
67253,0
67260,1
67261,1
67262,1
67264,1
67266,0
67267,0
67269,1
67275,1
67276,1
67278,0
67281,1
67284,1
67287,0
67288,0
67293,0
67300,1
67302,1
67308,1
67310,1
67313,1
67314,1
67318,1
67324,1
67325,1
67326,1
67328,1
67329,1
67332,1
67333,0
67340,1
67343,1
67345,1
67346,1
67348,1
67349,1
67351,0
67353,1
67358,1
67367,1
67368,1
67371,1
67375,1
67377,1
67381,1
67384,1
67385,1
67389,1
67393,0
67394,1
67395,1
67397,1
67401,1
67402,1
67418,1
67419,1
67421,1
67423,1
67424,0
67427,1
67435,0
67436,0
67437,0
67439,0
67441,1
67443,1
67444,1
67445,0
67446,1
67447,0
67454,0
67455,0
67456,1
67457,1
67458,1
67460,0
67464,1
67465,1
67466,1
67467,1
67468,1
67469,1
67472,1
67474,1
67476,1
67483,1
67484,0
67490,1
67492,1
67493,1
67494,1
67495,0
67496,1
67499,0
67501,0
67503,1
67506,1
67509,1
67510,0
67511,1
67515,1
67516,1
67517,1
67519,1
67529,1
67532,1
67533,1
67537,0
67545,1
67550,1
67563,0
67564,1
67566,0
67569,1
67571,1
67572,0
67573,1
67577,0
67582,1
67584,0
67587,1
67588,1
67589,1
67590,1
67591,1
67593,1
67594,0
67595,1
67596,1
67597,1
67606,1
67610,1
67611,1
67616,0
67620,0
67621,1
67622,1
67636,1
67638,0
67640,1
67644,1
67647,1
67648,0
67650,1
67652,1
67654,0
67655,0
67660,1
67663,1
67665,1
67672,1
67674,1
67675,1
67676,1
67677,1
67681,0
67686,1
67688,1
67689,1
67690,0
67691,1
67694,1
67699,1
67701,1
67706,1
67708,1
67710,0
67711,1
67714,1
67715,1
67716,1
67717,1
67718,1
67719,0
67720,0
67721,1
67722,1
67723,0
67726,1
67728,1
67731,0
67733,1
67736,1
67737,1
67741,1
67742,1
67744,1
67745,0
67746,1
67748,1
67749,1
67760,1
67761,1
67763,0
67764,1
67765,0
67772,1
67777,0
67779,1
67781,1
67783,1
67789,0
67793,1
67796,0
67798,1
67803,1
67804,1
67806,1
67810,1
67811,1
67812,1
67815,1
67816,1
67817,0
67819,0
67820,0
67822,1
67823,1
67824,1
67825,1
67832,1
67833,1
67835,0
67837,1
67845,1
67846,1
67847,1
67853,0
67855,1
67858,0
67863,1
67864,1
67867,1
67875,1
67876,1
67882,0
67885,1
67888,1
67889,1
67890,1
67891,1
67897,0
67899,1
67900,1
67901,1
67902,1
67903,1
67906,1
67910,0
67915,1
67917,1
67919,1
67920,0
67922,1
67928,1
67934,1
67935,1
67936,1
67940,1
67942,0
67943,1
67944,1
67946,1
67947,1
67948,1
67957,1
67960,1
67961,1
67963,1
67966,1
67970,1
67972,1
67973,0
67976,1
67979,1
67982,1
67987,1
67992,1
67994,1
67999,0
68001,1
68002,1
68010,1
68012,1
68015,1
68017,1
68019,1
68020,1
68021,0
68023,1
68024,1
68037,1
68038,1
68039,1
68042,0
68044,1
68048,1
68049,1
68051,0
68053,1
68054,1
68058,0
68060,1
68061,1
68062,1
68064,1
68068,1
68072,1
68074,1
68078,1
68087,1
68088,1
68092,1
68095,1
68096,1
68099,1
68102,1
68104,1
68105,1
68108,1
68110,1
68111,1
68112,1
68116,1
68118,0
68124,0
68125,1
68126,1
68132,1
68133,1
68136,1
68137,1
68140,1
68141,1
68142,1
68143,1
68144,1
68146,1
68147,1
68148,0
68155,1
68156,1
68157,1
68158,1
68159,1
68164,1
68165,1
68173,1
68175,1
68178,0
68180,1
68181,1
68183,0
68184,1
68188,1
68191,1
68194,1
68198,1
68202,1
68203,1
68205,0
68206,1
68208,1
68210,1
68212,1
68213,1
68214,1
68221,0
68222,1
68229,1
68234,0
68235,1
68236,1
68237,1
68241,1
68242,1
68245,1
68246,1
68250,1
68252,0
68253,1
68254,1
68258,0
68259,0
68263,0
68264,1
68266,1
68267,1
68270,0
68272,1
68273,0
68274,1
68279,1
68290,1
68292,0
68295,1
68296,1
68299,1
68303,0
68306,1
68307,1
68308,0
68309,0
68312,1
68314,1
68316,1
68319,1
68320,1
68321,1
68323,1
68324,1
68326,0
68332,0
68333,1
68334,1
68341,1
68344,1
68345,1
68347,1
68348,0
68349,1
68350,1
68352,0
68356,1
68357,1
68360,1
68361,0
68362,1
68363,1
68364,1
68365,1
68369,1
68374,0
68376,1
68377,1
68379,1
68384,0
68387,1
68395,1
68398,1
68400,1
68401,1
68402,1
68404,0
68406,1
68411,1
68412,0
68414,0
68416,0
68418,1
68419,0
68423,1
68424,1
68427,0
68435,1
68439,1
68440,1
68442,1
68443,1
68445,1
68446,0
68448,0
68449,1
68451,1
68453,1
68455,1
68457,1
68458,1
68467,1
68468,1
68471,0
68472,1
68473,0
68476,1
68477,1
68479,1
68480,1
68483,1
68491,0
68494,0
68496,1
68498,1
68499,1
68509,1
68513,1
68514,1
68516,1
68517,1
68519,1
68521,1
68533,1
68535,0
68538,1
68539,1
68542,1
68543,1
68544,0
68545,1
68549,1
68550,1
68559,1
68561,1
68562,1
68563,0
68569,1
68572,0
68573,1
68574,0
68580,1
68581,1
68590,1
68595,1
68600,0
68602,1
68604,1
68608,1
68610,0
68612,0
68613,1
68614,1
68615,1
68616,1
68618,1
68620,1
68623,0
68624,1
68627,1
68630,1
68632,0
68633,1
68634,1
68635,1
68643,1
68646,1
68647,0
68648,1
68651,1
68656,1
68668,1
68670,1
68671,1
68673,1
68674,1
68675,1
68678,1
68679,1
68684,1
68686,0
68689,0
68690,0
68694,1
68695,1
68701,1
68707,1
68709,1
68712,1
68714,1
68715,1
68722,1
68724,0
68725,1
68726,1
68729,1
68735,1
68740,1
68742,1
68744,1
68752,1
68753,1
68755,1
68756,1
68757,1
68762,1
68763,1
68769,1
68773,1
68774,1
68777,1
68781,1
68784,1
68787,0
68790,1
68791,0
68793,0
68795,0
68797,1
68798,1
68800,1
68801,1
68808,1
68812,0
68813,1
68814,1
68817,1
68820,1
68825,1
68828,1
68831,1
68832,1
68841,1
68844,1
68845,1
68846,1
68848,1
68851,1
68857,1
68860,1
68862,1
68874,1
68875,1
68887,1
68888,1
68890,1
68892,1
68895,1
68896,1
68902,1
68906,1
68908,1
68909,1
68910,1
68913,1
68915,1
68916,1
68917,1
68919,1
68921,1
68922,1
68924,1
68927,1
68928,1
68931,1
68932,1
68934,1
68936,0
68939,1
68940,0
68944,1
68946,1
68947,1
68952,0
68955,1
68957,0
68958,1
68959,1
68961,1
68964,1
68967,1
68972,1
68977,1
68980,1
68982,0
68987,1
68988,1
68993,0
69001,1
69002,1
69003,1
69006,1
69008,0
69009,0
69010,1
69011,0
69013,1
69016,1
69017,1
69018,1
69019,0
69021,0
69025,1
69028,0
69038,1
69041,1
69044,1
69046,1
69052,1
69057,1
69064,1
69066,0
69068,0
69070,0
69076,0
69081,1
69087,1
69092,1
69098,1
69100,1
69101,1
69106,1
69110,1
69114,1
69118,1
69120,1
69124,1
69127,1
69128,1
69130,1
69134,0
69135,0
69137,1
69138,1
69139,1
69141,0
69144,1
69145,1
69146,1
69148,0
69152,1
69156,1
69157,1
69159,1
69160,1
69162,1
69164,1
69168,0
69171,1
69175,1
69177,1
69179,1
69183,1
69191,1
69194,1
69195,1
69197,1
69199,1
69202,0
69204,0
69211,1
69213,0
69216,1
69217,0
69218,1
69219,1
69223,1
69226,1
69227,0
69233,1
69235,1
69243,1
69244,1
69245,1
69247,0
69250,1
69255,1
69260,1
69261,1
69262,1
69266,1
69267,1
69269,1
69270,1
69271,1
69273,1
69274,1
69278,1
69279,1
69280,1
69294,1
69295,0
69296,1
69298,0
69303,1
69304,1
69305,1
69306,0
69309,0
69312,1
69313,1
69314,1
69315,0
69316,1
69318,1
69320,0
69325,0
69328,1
69329,1
69331,1
69333,1
69334,1
69340,1
69343,1
69344,1
69346,1
69350,1
69351,1
69352,0
69355,1
69364,1
69365,1
69366,1
69369,1
69370,1
69373,1
69377,1
69383,1
69384,1
69386,1
69388,1
69399,0
69401,1
69402,1
69403,0
69404,1
69405,1
69407,1
69410,0
69414,1
69423,0
69426,1
69427,1
69428,1
69433,1
69435,0
69437,1
69439,1
69440,1
69441,1
69442,1
69443,0
69444,0
69448,1
69450,1
69451,1
69453,1
69459,1
69463,1
69466,1
69468,0
69471,1
69472,1
69473,1
69475,1
69477,0
69478,1
69481,1
69483,1
69485,1
69486,1
69493,1
69494,1
69496,1
69500,1
69501,1
69502,1
69504,1
69505,1
69508,1
69510,0
69514,1
69517,1
69520,1
69523,1
69527,1
69529,1
69535,1
69536,1
69538,1
69540,1
69541,0
69542,0
69543,1
69551,1
69553,1
69556,1
69557,1
69560,1
69564,0
69567,1
69571,1
69572,1
69573,1
69574,0
69577,1
69581,1
69582,1
69584,1
69585,1
69586,1
69592,1
69595,1
69596,1
69597,1
69604,1
69605,1
69606,1
69608,1
69610,1
69611,1
69614,1
69615,0
69616,1
69617,1
69621,0
69622,1
69623,1
69631,1
69638,1
69639,1
69651,0
69658,1
69667,1
69669,1
69671,1
69672,1
69677,1
69680,1
69681,1
69682,1
69683,1
69684,1
69685,0
69686,0
69690,1
69693,1
69695,1
69696,1
69697,1
69698,0
69699,0
69700,1
69702,1
69706,0
69708,0
69713,0
69714,1
69717,1
69722,1
69724,1
69726,1
69728,0
69730,1
69734,1
69736,1
69745,1
69746,0
69749,1
69752,1
69754,0
69758,1
69760,1
69763,1
69773,1
69776,1
